"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange"
"MUSNIGG00000447",2.68412521198453,4.49346386109511,1.69521860424674,14.8614775688021,0.0109709144736578,0.206377391136545,"MUSNIGT00000539","CALD1","ENSMPUG00000004283","caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]","caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]",22.525135212838
"MUSNIGG00000459",15.3880794951522,2.67238813626376,1.72220310190457,11.8845506878726,0.0364044078108327,0.388183899330484,"MUSNIGT00000554","LRGUK",NA,NA,"leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964]",6.37483559704464
"MUSNIGG00000460",4.55907030008226,0.311026389829456,1.89199188456903,23.2837071412601,0.000297907368086706,0.0278450293108543,"MUSNIGT00000555","EXOC4",NA,NA,"exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]",1.24058999042446
"MUSNIGG00000498",14.5703963176828,0.885278232045698,2.22024142971064,22.2465682137827,0.000469994920941901,0.0331166558389577,"MUSNIGT00000602","C7ORF45",NA,NA,NA,1.84712081499562
"MUSNIGG00000550",4.83183421971856,2.0657886392471,1.84255616485351,13.6638282393902,0.0178919062687678,0.269361684189248,"MUSNIGT00000668","GCC1","ENSMPUG00000006725","GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]","GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]",4.18662772479782
"MUSNIGG00000588",29.5877281769463,-1.57918415472569,1.45810844669437,19.5971111316384,0.00148699895139536,0.0642977015077951,"MUSNIGT00000710","SPAM1","ENSMPUG00000006764","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]","sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]",-2.98800829817302
"MUSNIGG00000594",4.1289350016654,0.32008786917762,1.89992234717428,23.8872653099453,0.000228214428168986,0.0243781912376228,"MUSNIGT00000716","IDH3B",NA,NA,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]",1.24840658237791
"MUSNIGG00000610",215.23762540108,-1.44215277328238,1.58153392625105,19.2714614873843,0.00171067838108746,0.0680963381180465,"MUSNIGT00000737","PTPRZ1","ENSMPUG00000006874","protein tyrosine phosphatase receptor type Z1 [Source:NCBI gene;Acc:101690982]","protein tyrosine phosphatase receptor type Z1 [Source:HGNC Symbol;Acc:HGNC:9685]",-2.71726029643035
"MUSNIGG00000790",5.3945227473452,-2.77553054120771,1.57836586050585,14.8304899091552,0.0111117231119173,0.207072671823954,"MUSNIGT00000960","PDE1C","ENSMPUG00000005422","phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]","phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]",-6.84727778196941
"MUSNIGG00000909",2.59005322897183,-0.1336281978538,1.63574730560672,14.0417886440179,0.0153461367567467,0.249638575993763,"MUSNIGT00001103","GPNMB","ENSMPUG00000013540","glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]","glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]",-1.09704917664217
"MUSNIGG00000925",9.11718256514267,-3.17056663609368,1.74761424615764,14.1941928687193,0.0144218123608118,0.241656250818981,"MUSNIGT00001126","DNAH11","ENSMPUG00000013607","dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]","dynein axonemal heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:2942]",-9.00400361547842
"MUSNIGG00000999",19.8233409261589,0.351332928641162,1.53762924614203,27.6163415778315,4.32544270576111e-05,0.00739279950453227,"MUSNIGT00001212","SOSTDC1","ENSMPUG00000014023","sclerostin domain containing 1 [Source:NCBI gene;Acc:101685568]","sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]",1.27573875809403
"MUSNIGG00001233",8.16643421741224,2.91779475640666,1.21039227675548,18.6138576734025,0.00226776192367738,0.0794425930115254,"MUSNIGT00001506","SEMA3E","ENSMPUG00000018299","semaphorin 3E [Source:HGNC Symbol;Acc:HGNC:10727]","semaphorin 3E [Source:HGNC Symbol;Acc:HGNC:10727]",7.55690117637642
"MUSNIGG00001237",451.400209905994,-0.974568060061849,1.35399868474238,11.9108858480934,0.0360294648336578,0.386944809039391,"MUSNIGT00001513","PCLO","ENSMPUG00000018297","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]","piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]",-1.96505277623546
"MUSNIGG00001288",6.94555632135875,-0.780529296270073,1.33038324131701,12.938474800809,0.023962198280306,0.314782534378854,"MUSNIGT00001575","",NA,NA,NA,-1.71776096980123
"MUSNIGG00001383",22.9572860555632,1.39350873884337,2.15785633455144,36.6023222225396,7.19574335741014e-07,0.000358707806366895,"MUSNIGT00001691","",NA,NA,NA,2.62716850830741
"MUSNIGG00001412",4.73191582636075,0.30931127949445,2.00099851780321,12.6014583597659,0.0274139800191216,0.33992697832884,"MUSNIGT00001724","",NA,NA,NA,1.23911602371937
"MUSNIGG00001566",41.8284383447007,-0.291756188395328,0.995485551884325,39.3802593043802,1.99098763785547e-07,0.000148876100620643,"MUSNIGT00001901","",NA,NA,NA,-1.22412950030591
"MUSNIGG00001608",5.91998570273156,4.10979056611503,1.21881326015891,24.9469026545835,0.000142661713408621,0.0177792160335493,"MUSNIGT00001946","C7ORF25",NA,NA,NA,17.2651452467835
"MUSNIGG00001805",19.6491511551124,2.15238897712386,1.9878755342595,16.4321127836618,0.00571278504738013,0.141214380799289,"MUSNIGT00002174","CHRM3","ENSMPUG00000012712","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]","cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952]",4.44563337759288
"MUSNIGG00002004",219.154099029125,3.63130378313289,1.44220403406873,17.5758085066773,0.00352782544407522,0.103070112838605,"MUSNIGT00002413","ANK3","ENSMPUG00000011035","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]",12.3917134497219
"MUSNIGG00002029",27.1088993184867,0.484450048024906,1.40264246175777,12.6023926790557,0.0274037831666944,0.33992697832884,"MUSNIGT00002442","ARID5B","ENSMPUG00000011076","AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362]","AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362]",1.39905244841204
"MUSNIGG00002050",5.68096869176561,1.36480672807104,1.5292214078186,20.0738850747548,0.00121045310227703,0.0576121341885374,"MUSNIGT00002466","NRBF2","ENSMPUG00000011106","nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]","nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]",2.57541821770782
"MUSNIGG00002104",15.7092740297141,-0.860902059545104,1.60213839386041,11.8533279586867,0.0368537450217765,0.391965388633817,"MUSNIGT00002531","STOX1","ENSMPUG00000004614","storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508]","storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508]",-1.81617353641225
"MUSNIGG00002116",11.4531514316272,-1.05303787110112,3.69916987758336,13.6583594341481,0.0179315743070021,0.269361684189248,"MUSNIGT00002546","HK1","ENSMPUG00000004457","hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]","hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]",-2.07489433890518
"MUSNIGG00002178",2.64188437096966,-1.64284314780604,3.86796577937877,12.1689150052051,0.03254514438596,0.37082867374631,"MUSNIGT00002618","MICU1","ENSMPUG00000003975","mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]","mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]",-3.12280643528546
"MUSNIGG00002180",3.56132633405479,1.59374113391682,1.4035415929368,15.4218996701678,0.00870384120967977,0.177311474988575,"MUSNIGT00002621","OIT3","ENSMPUG00000003956","oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]","oncoprotein induced transcript 3 [Source:HGNC Symbol;Acc:HGNC:29953]",3.01831030610217
"MUSNIGG00002201",3.57643913928044,5.52549413517476,1.67015169951604,25.0492054153098,0.000136318443156114,0.017350147382125,"MUSNIGT00002655","ZSWIM8","ENSMPUG00000003454","zinc finger SWIM-type containing 8 [Source:NCBI gene;Acc:101687200]","zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]",46.0616483604912
"MUSNIGG00002219",25.2594006794838,-3.91817055724422,1.52726739932323,21.882347301438,0.000551258881307144,0.0356614555675766,"MUSNIGT00002682","SAMD8","ENSMPUG00000003283","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]","sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320]",-15.1177397887566
"MUSNIGG00002313",13.5844003130525,-0.80696001181419,2.02280284006127,12.5325456310501,0.0281761601240839,0.344682596855358,"MUSNIGT00002800","LRIT1","ENSMPUG00000008558","leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]","leucine rich repeat, Ig-like and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:23404]",-1.74952103644341
"MUSNIGG00002339",8.73479109990695,4.26609487025658,2.35872439461066,11.1712150418978,0.0480890056249885,0.445571104976495,"MUSNIGT00002832","MMRN2","ENSMPUG00000008857","multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]","multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]",19.2407731957541
"MUSNIGG00002347",6.36387709141933,3.81225597719089,1.98130717078111,15.0572936088186,0.0101203159766397,0.195921456868152,"MUSNIGT00002842","PPYR1",NA,NA,NA,14.0476410117385
"MUSNIGG00002408",15.3153941623695,-0.134540026032637,1.23868144200376,12.6500359934749,0.0268886037663578,0.337915184307463,"MUSNIGT00002921","OR13A1","ENSMPUG00000019524","olfactory receptor 13A1 [Source:NCBI gene;Acc:101685252]","olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]",-1.09774276503604
"MUSNIGG00002440",11.4691607771313,0.717640597408121,1.52015517696317,22.4985395744665,0.000420815107608645,0.0322732817142937,"MUSNIGT00002956","ZNF485",NA,NA,"zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]",1.64449041276039
"MUSNIGG00002467",16.4584524139514,-2.00725695517464,2.04368348379576,13.0738502579046,0.0226964529523127,0.305788697208862,"MUSNIGT00002988","SLC16A12","ENSMPUG00000017273","solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]","solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]",-4.02017124160811
"MUSNIGG00002492",4.02682977913567,1.19338902198392,1.35878140836471,11.7137536528597,0.0389276544509779,0.40011207719201,"MUSNIGT00003018","PPP1R3C","ENSMPUG00000017235","protein phosphatase 1 regulatory subunit 3C [Source:NCBI gene;Acc:101673462]","protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]",2.28689324729543
"MUSNIGG00002546",2.89678344000391,6.76594303731321,2.30584824453928,22.5548929818338,0.000410531342159192,0.0322732817142937,"MUSNIGT00003089","SORBS1","ENSMPUG00000017117","sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]","sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]",108.830795379874
"MUSNIGG00002557",89.8134620295978,0.782283319008299,1.1816905334801,18.8078607955767,0.00208710950185008,0.0770684508646121,"MUSNIGT00003103","",NA,NA,NA,1.71985068664955
"MUSNIGG00002625",8.77713206913635,-3.96364107324949,2.7651393879603,18.5419566205079,0.00233853922523397,0.0803973657778714,"MUSNIGT00003188","ABCC2","ENSMPUG00000016985","ATP binding cassette subfamily C member 2 [Source:NCBI gene;Acc:101682561]","ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]",-15.6018053429918
"MUSNIGG00002678",20.9975590006427,2.40963188809064,1.51552625819297,19.2701748170229,0.00171162462119151,0.0680963381180465,"MUSNIGT00003264","PPRC1","ENSMPUG00000016888","PPARG related coactivator 1 [Source:HGNC Symbol;Acc:HGNC:30025]","PPARG related coactivator 1 [Source:HGNC Symbol;Acc:HGNC:30025]",5.31338734217153
"MUSNIGG00002728",3.44302275583996,-3.5897890020731,3.09599275896962,14.6668569066614,0.0118848111087821,0.213616305000717,"MUSNIGT00003338","SORCS3","ENSMPUG00000016790","sortilin related VPS10 domain containing receptor 3 [Source:NCBI gene;Acc:101681226]","sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]",-12.0402129378482
"MUSNIGG00002789",4.50788404115937,3.98955640768867,1.80454211891399,12.5881050346716,0.0275601110814924,0.33992697832884,"MUSNIGT00003408","RBM20","ENSMPUG00000002070","RNA binding motif protein 20 [Source:NCBI gene;Acc:101694542]","RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]",15.8845950639913
"MUSNIGG00002916",13.945002111366,1.45089208725861,1.86154824820883,14.8973996320356,0.0108098482685627,0.204347037380933,"MUSNIGT00003574","PRLHR","ENSMPUG00000019261","prolactin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4464]","prolactin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4464]",2.73377041181521
"MUSNIGG00002978",13.4145201238244,3.4052467834373,2.72272808471278,19.0104772667391,0.00191351871133171,0.0724472717163689,"MUSNIGT00003656","TACC2",NA,NA,"transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]",10.5945233981426
"MUSNIGG00003290",3.53318630978526,-5.08694663073669,2.88057443643715,11.9158598909683,0.0359590613017938,0.386883281847716,"MUSNIGT00004014","ANKLE2","ENSMPUG00000002656","ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]","ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101]",-33.987836640903
"MUSNIGG00003430",12.4777208214715,-2.39552074568599,1.52391404009735,17.8946611650857,0.00308136229162067,0.0973799277117754,"MUSNIGT00004195","DNAH10","ENSMPUG00000001444","dynein axonemal heavy chain 10 [Source:NCBI gene;Acc:101682372]","dynein axonemal heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:2941]",-5.26166991576397
"MUSNIGG00003467",18.1216081584013,2.76113458076774,1.1814410093157,13.1282975755532,0.0222056907636942,0.302584150679769,"MUSNIGT00004249","CLIP1","ENSMPUG00000001992","CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]","CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]",6.77929185143065
"MUSNIGG00003534",6.91944575371196,0.0540840500957278,1.58969186763508,11.5934918706324,0.040803033398859,0.409559576358248,"MUSNIGT00004345","RPL6",NA,NA,"ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]",1.03819975335083
"MUSNIGG00003539",20.8005056784556,-2.05023878024842,2.80691365705995,20.3967243607316,0.00105260683519859,0.0533618143064236,"MUSNIGT00004350","OAS3","ENSMPUG00000002547","2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]","2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]",-4.14174513828145
"MUSNIGG00003679",9.46325281311235,3.82621149115048,2.16102266530466,18.1166224248402,0.0028037401358916,0.0924247529930662,"MUSNIGT00004515","FICD","ENSMPUG00000003398","FIC domain containing [Source:HGNC Symbol;Acc:HGNC:18416]","FIC domain protein adenylyltransferase [Source:HGNC Symbol;Acc:HGNC:18416]",14.1841863583481
"MUSNIGG00003686",3.94241332190845,3.75708953751748,1.6799370927396,17.6360522429428,0.00343888056344839,0.101838532329447,"MUSNIGT00004522","NPTN","ENSMPUG00000017233","neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]","neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]",13.5206212505218
"MUSNIGG00003756",46.2282975200709,2.64082048656679,1.52965609193292,14.0002815978423,0.0156076274526358,0.249638575993763,"MUSNIGT00004605","TTC28","ENSMPUG00000013576","tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]","tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]",6.23686264458995
"MUSNIGG00003928",9.85489625463031,-2.41816080773259,2.33529093276975,16.907777168137,0.00467806210098905,0.123823749947418,"MUSNIGT00004817","",NA,NA,NA,-5.34489204033976
"MUSNIGG00003958",9.55258680641285,2.73848411263171,1.11362073166838,11.1013633376496,0.0494068763494726,0.451224327209992,"MUSNIGT00004849","UBE2L3",NA,NA,"ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]",6.67368740616863
"MUSNIGG00003986",4.95765192352442,3.88949726640104,1.61495253254872,13.4488413669135,0.019516756863958,0.278170186205061,"MUSNIGT00004888","",NA,NA,NA,14.820243704063
"MUSNIGG00003991",5.32290624030384,5.37251132243039,3.33091401165536,12.3077724169872,0.0308054799553232,0.361562436789662,"MUSNIGT00004894","TSSK1B","ENSMPUG00000019875","testis specific serine kinase 1B [Source:HGNC Symbol;Acc:HGNC:14968]","testis specific serine kinase 1B [Source:HGNC Symbol;Acc:HGNC:14968]",41.4273410905129
"MUSNIGG00004101",2.43956219802081,1.9476857400635,1.99278865245254,13.0167320102965,0.0232224745831703,0.308704095458943,"MUSNIGT00005031","LRRC30","ENSMPUG00000019881","leucine rich repeat containing 30 [Source:HGNC Symbol;Acc:HGNC:30219]","leucine rich repeat containing 30 [Source:HGNC Symbol;Acc:HGNC:30219]",3.85755236239463
"MUSNIGG00004118",12.7523599977908,4.22613282168387,1.34442045235526,22.2458099386138,0.000470151163918464,0.0331166558389577,"MUSNIGT00005055","ZFP161",NA,NA,NA,18.7151255530984
"MUSNIGG00004142",56.7883919894722,-2.11887499754603,1.68969590168724,17.5729116535145,0.00353215866464627,0.103070112838605,"MUSNIGT00005085","EMILIN2","ENSMPUG00000005128","elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]","elastin microfibril interfacer 2 [Source:HGNC Symbol;Acc:HGNC:19881]",-4.34355106157468
"MUSNIGG00004190",11.243455328061,-2.093837435254,1.56507637966581,11.5628681191611,0.0412940994891838,0.411702171907163,"MUSNIGT00005137","GREB1L","ENSMPUG00000005516","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]","GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]",-4.26882030885604
"MUSNIGG00004197",2.39823489818227,-3.73859548697237,2.17927260997337,20.6689080467805,0.000935409196488059,0.0512744549445347,"MUSNIGT00005148","MIB1","ENSMPUG00000005601","mindbomb E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]","MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]",-13.3484052535662
"MUSNIGG00004215",5.91305396036001,0.178888611261998,2.56827520895272,13.7788644056272,0.0170768258780403,0.262528411142081,"MUSNIGT00005172","NPC1","ENSMPUG00000005792","NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]","NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]",1.13201149749888
"MUSNIGG00004234",45.1325513725654,4.18203681205478,1.86520485686581,13.3488038185075,0.0203203943829828,0.286015527527066,"MUSNIGT00005195","ZNF521","ENSMPUG00000006327","zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]","zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]",18.1517509162643
"MUSNIGG00004246",6.67700370278822,2.66692814967375,1.72786245813757,11.4515837025765,0.0431261812338859,0.421793391849635,"MUSNIGT00005210","KCTD1",NA,NA,"potassium channel tetramerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18249]",6.35075515386407
"MUSNIGG00004307",20.3952270520072,1.96338165758335,1.42008038837479,17.2337312597836,0.00407720149167243,0.11277388013322,"MUSNIGT00005279","FAM59A",NA,NA,NA,3.89975004601772
"MUSNIGG00004322",50.5584140850553,2.4696210638132,1.27049003359403,11.4249451685341,0.0435760163627478,0.4252393635921,"MUSNIGT00005298","ASXL3","ENSMPUG00000001206","ASXL transcriptional regulator 3 [Source:NCBI gene;Acc:101680351]","ASXL transcriptional regulator 3 [Source:HGNC Symbol;Acc:HGNC:29357]",5.53898282016789
"MUSNIGG00004364",4.79524068704473,5.58896259849287,1.89419604498575,22.6944372509857,0.000386122021483552,0.0313523697824468,"MUSNIGT00005348","FHOD3","ENSMPUG00000001110","formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]","formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]",48.1332721852525
"MUSNIGG00004423",28.2397627015004,3.69573045627974,1.56237256186709,12.1573656167613,0.0326939859868952,0.371816395767314,"MUSNIGT00005415","SETBP1","ENSMPUG00000001006","SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]","SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]",12.9576344321437
"MUSNIGG00004562",6.99136843352018,2.56799433871569,1.9377613471114,15.3573904277665,0.00893958834306246,0.180664248203377,"MUSNIGT00005593","ST8SIA3","ENSMPUG00000016467","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]",5.92984476984251
"MUSNIGG00004581",12.5387993262249,5.08776980655119,1.73224312057665,18.1519530139106,0.00276187199009742,0.0922989846076132,"MUSNIGT00005617","ALPK2","ENSMPUG00000016474","alpha kinase 2 [Source:NCBI gene;Acc:101688147]","alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]",34.007235022194
"MUSNIGG00004615",15.5708448950744,3.57900365698692,1.31335459279714,14.0050043840584,0.0155776588226109,0.249638575993763,"MUSNIGT00005658","MC4R","ENSMPUG00000019609","melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]","melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]",11.9505379494445
"MUSNIGG00004639",4.23366611440089,0.884679912133742,1.77917620602801,20.0794341554954,0.00120755271564563,0.0576121341885374,"MUSNIGT00005683","RNF152",NA,NA,"ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]",1.84635492893252
"MUSNIGG00004673",5.19246258325473,2.26318972179642,1.54685564560971,12.2683723802872,0.0312898684229659,0.363456902727876,"MUSNIGT00005728","SERPINB11","ENSMPUG00000016584","serpin family B member 11 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14221]","serpin family B member 11 [Source:HGNC Symbol;Acc:HGNC:14221]",4.8005167805606
"MUSNIGG00004676",9.99771966359621,-2.71441905354039,2.04116627055265,11.8028986466441,0.0375906454600603,0.393354129837145,"MUSNIGT00005733","SERPINB2","ENSMPUG00000016588","serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]","serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]",-6.56328942370901
"MUSNIGG00004678",10.0950948620014,-0.364120020821932,1.63904737174488,20.0736326310515,0.00121058521208381,0.0576121341885374,"MUSNIGT00005736","SERPINB8","ENSMPUG00000016593","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]","serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952]",-1.28709631908584
"MUSNIGG00004707",32.9600721404896,2.97375854990402,1.15913644161096,14.0821449104081,0.0150959548256934,0.248087916943126,"MUSNIGT00005768","DSEL","ENSMPUG00000019612","dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]","dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]",7.85580190151529
"MUSNIGG00004709",2.32384437370452,-1.84866808706687,2.03009761051968,18.6235976687146,0.00225833722423389,0.0794425930115254,NA,NA,NA,NA,NA,-3.60167520641144
